seed,domain,model,group,mae,rmse,r2,spearman,analysis
33,osm,spectral,Q2,0.6390751320291055,0.7687479151853281,-2.1797202597961274,0.2163613288806373,density_quartile
33,osm,spectral,Q3,0.6466798284721794,0.7838297492454406,-2.080652674538087,0.2827027775280534,density_quartile
33,osm,spectral,Q4,0.6224342201234093,0.7581271855991726,-1.9250164269250263,0.34041928757125645,density_quartile
33,osm,summary_mlp,Q1,0.33583365764337175,0.4863650894073381,-0.07510642156468217,0.8123110218128379,density_quartile
33,osm,summary_mlp,Q2,0.4766775330159871,0.5611426946123014,-0.6942115519720187,0.8336123598132944,density_quartile
33,osm,summary_mlp,Q3,0.46095260210362143,0.5562392205867966,-0.5513952861344702,0.7991050855345302,density_quartile
33,osm,summary_mlp,Q4,0.1433005759497142,0.27761376523013925,0.6077832273357837,0.7762997215731794,density_quartile
33,synthetic,deepsets,Q1,0.18626108345996475,0.3090206692137928,0.4523677566748776,0.6887918263865442,density_quartile
33,synthetic,deepsets,Q2,0.09438279946635567,0.19360065623489972,0.5584146289942569,0.22979433905881655,density_quartile
33,synthetic,deepsets,Q3,0.06362914156217551,0.14229284723765326,0.6131415187512719,0.4336445488523785,density_quartile
33,synthetic,deepsets,Q4,0.08477360691370217,0.21880024191674155,0.5208032585278972,0.33535408641044756,density_quartile
33,synthetic,direct_full,Q1,0.1538149928227046,0.29072798444776315,0.5152836960288596,0.5226147773632172,density_quartile
33,synthetic,direct_full,Q2,0.08302487880831179,0.14828146236270084,0.7409552778952134,0.18060034049397555,density_quartile
33,synthetic,direct_full,Q3,0.06952191576693048,0.10928303388511067,0.7718126998592877,0.42225186238374623,density_quartile
33,synthetic,direct_full,Q4,0.06609056301474633,0.13182061165901768,0.8260658314620625,0.48006243348175515,density_quartile
33,synthetic,direct_no_coordinates,Q1,0.1313025250297175,0.2720713684734893,0.5754981031605515,0.8167378029336221,density_quartile
33,synthetic,direct_no_coordinates,Q2,0.0649894114116006,0.12677406455896748,0.8106515053903351,0.6174905369571074,density_quartile
33,synthetic,direct_no_coordinates,Q3,0.0706154356719008,0.1146580902168026,0.7488140226772277,0.554573747660885,density_quartile
33,synthetic,direct_no_coordinates,Q4,0.045469868553828056,0.057997222089906014,0.9663308117716068,0.7236074025980078,density_quartile
33,synthetic,direct_no_fiedler,Q1,0.1375385518749145,0.2709450983750242,0.5790053756350969,0.8081573127823076,density_quartile
33,synthetic,direct_no_fiedler,Q2,0.07400355529457983,0.14266386072197873,0.7602111568246495,0.6868173315856609,density_quartile
33,synthetic,direct_no_fiedler,Q3,0.059387237559717185,0.08452349386021785,0.8634974184586244,0.5678003787805653,density_quartile
33,synthetic,direct_no_fiedler,Q4,0.05086669111440664,0.06520924345323398,0.9574365734121805,0.6788099660834669,density_quartile
33,synthetic,residual_full,Q1,0.11966278563619269,0.24699528773610663,0.6501424193956747,0.8942736774637825,density_quartile
33,synthetic,residual_full,Q2,0.06034939172145271,0.14898739746001416,0.7384828979097745,0.8169006333243409,density_quartile
33,synthetic,residual_full,Q3,0.036902111782318725,0.06905033493459747,0.9089001708722401,0.8175616540620402,density_quartile
33,synthetic,residual_full,Q4,0.027986880848805833,0.03780195944864284,0.9856963496840373,0.9057077236628424,density_quartile
33,synthetic,residual_no_coordinates,Q1,0.10160509356929696,0.2351694625301127,0.6828419008525367,0.9193769715025081,density_quartile
33,synthetic,residual_no_coordinates,Q2,0.035919772117670126,0.10257007976720763,0.8760511750737712,0.8003337756765168,density_quartile
33,synthetic,residual_no_coordinates,Q3,0.04647457299788712,0.13172167115804032,0.6684870887079193,0.7976096393823827,density_quartile
33,synthetic,residual_no_coordinates,Q4,0.01694973217181102,0.026617802990776596,0.9929080988561089,0.9021075580910641,density_quartile
33,synthetic,residual_no_fiedler,Q1,0.11332636493894842,0.22963610873147236,0.6975912792487763,0.8974259625355752,density_quartile
33,synthetic,residual_no_fiedler,Q2,0.057821399822042915,0.12084312073963988,0.827953876397417,0.7732554906866832,density_quartile
33,synthetic,residual_no_fiedler,Q3,0.04389057114756954,0.07195229149655258,0.9010820191722981,0.7994219974434503,density_quartile
33,synthetic,residual_no_fiedler,Q4,0.03438401197210038,0.04040299692278244,0.9836602494778746,0.8866447261687068,density_quartile
33,synthetic,spectral,Q1,0.2914644183190686,0.48736439385213626,-0.36213937523136797,0.5205424649891479,density_quartile
33,synthetic,spectral,Q2,0.1064745597882396,0.28472749172352024,0.04487583750366109,0.9453585690307919,density_quartile
33,synthetic,spectral,Q3,0.07841187854803687,0.2156640784519504,0.11132776567543134,0.9629320899609333,density_quartile
33,synthetic,spectral,Q4,0.11222731615937838,0.3033243184349554,0.07905706329774886,0.9653526089407212,density_quartile
33,synthetic,summary_mlp,Q1,0.15517900453048802,0.26600571661630307,0.5942150898017793,0.821083767671714,density_quartile
33,synthetic,summary_mlp,Q2,0.09881405266419704,0.1827118310054255,0.6066905629435345,0.5656832560061219,density_quartile
33,synthetic,summary_mlp,Q3,0.09662006859263884,0.19883071444371872,0.2446418325697549,0.566022008209852,density_quartile
33,synthetic,summary_mlp,Q4,0.08922422957921698,0.2044981978760349,0.581401921102602,0.6133698539006345,density_quartile
44,osm,deepsets,Q1,0.1055468179360938,0.20906348591401278,0.8045141906223334,0.80896617417281,density_quartile
44,osm,deepsets,Q2,0.08795555262794494,0.23100232545476748,0.7299746246200134,0.7885645284614,density_quartile
44,osm,deepsets,Q3,0.09504000366101142,0.23065348473027902,0.7544117280295554,0.7849349797383484,density_quartile
44,osm,deepsets,Q4,0.18753521811150758,0.36643477195999635,0.011918182824072643,0.634935398480391,density_quartile
44,osm,direct_full,Q1,0.05764999458116516,0.1813459884128283,0.8508981286275616,0.8720191714851022,density_quartile
44,osm,direct_full,Q2,0.07912637326242379,0.234982148503565,0.7461949487970772,0.8293249527910768,density_quartile
44,osm,direct_full,Q3,0.04838104607625116,0.14713885836388105,0.8962507733432687,0.856017151861084,density_quartile
44,osm,direct_full,Q4,0.1900543777387951,0.39585485885988597,-0.7706751500483173,0.5683622097521953,density_quartile
44,osm,direct_no_coordinates,Q1,0.05024099130685891,0.15744177367083037,0.8901638213217714,0.8993403295302356,density_quartile
44,osm,direct_no_coordinates,Q2,0.07470924120079292,0.224976312167703,0.7586029555345071,0.881954617632495,density_quartile
44,osm,direct_no_coordinates,Q3,0.04743990852138952,0.1458689753895482,0.8980338624064823,0.8636545041824744,density_quartile
44,osm,direct_no_coordinates,Q4,0.19109309097047786,0.3968097869715982,-0.7792283199553669,0.614252080862256,density_quartile
44,osm,direct_no_fiedler,Q1,0.060561437356705765,0.17325368058490195,0.8639081469780576,0.8731096057414314,density_quartile
44,osm,direct_no_fiedler,Q2,0.07697613308824,0.22755187689675604,0.7619921043994001,0.8332494893675517,density_quartile
44,osm,direct_no_fiedler,Q3,0.04871314940401414,0.1418242168893497,0.9036102414401551,0.8586174830112715,density_quartile
44,osm,direct_no_fiedler,Q4,0.1926551534482026,0.39765730124425397,-0.7868366591111176,0.5743932988669332,density_quartile
44,osm,residual_full,Q1,0.037663327899348044,0.12991990502987877,0.9245063800320226,0.9526476664131625,density_quartile
44,osm,residual_full,Q2,0.06552484890506316,0.21302783584294274,0.7842387389394513,0.9203891993201312,density_quartile
44,osm,residual_full,Q3,0.03673819351215675,0.12828668325416592,0.9211333746687342,0.9547415838294688,density_quartile
44,osm,residual_full,Q4,0.17990113493282237,0.3806717815106878,-0.6374509575362506,0.6581748269256533,density_quartile
44,osm,residual_no_coordinates,Q1,0.03755184143455149,0.13410857700954149,0.9195600169497737,0.957712638047506,density_quartile
44,osm,residual_no_coordinates,Q2,0.06384205820843131,0.20263407923444368,0.7922232975846308,0.9640318002474524,density_quartile
44,osm,residual_no_coordinates,Q3,0.054102532369700335,0.18993533837074641,0.8337037012300916,0.9092230101684677,density_quartile
44,osm,residual_no_coordinates,Q4,0.1859835158963118,0.39291827265978,-0.7445016504819539,0.6622237143803176,density_quartile
44,osm,residual_no_fiedler,Q1,0.05315956553150914,0.15046481550139615,0.8987421327980797,0.9283936781266485,density_quartile
44,osm,residual_no_fiedler,Q2,0.07652724802494557,0.232922060545152,0.7362212145750301,0.9119911969456734,density_quartile
44,osm,residual_no_fiedler,Q3,0.062371141078289616,0.17028963191386817,0.8657924786552194,0.9066553668787569,density_quartile
44,osm,residual_no_fiedler,Q4,0.19858995937038101,0.39004240651734423,-0.7190582266541983,0.6242689281236061,density_quartile
44,osm,spectral,Q1,0.45981809066905754,0.6579756574285196,-0.9363261698423047,0.3270122163621461,density_quartile
44,osm,spectral,Q2,0.6545878643760047,0.7869372833451357,-2.1336617615633275,0.403067381111365,density_quartile
44,osm,spectral,Q3,0.5472527629513844,0.7167089976504748,-1.3611100719177247,0.35560091601299504,density_quartile
44,osm,spectral,Q4,0.6255563970098875,0.7609490646877897,-1.954936915075725,0.26681906228376734,density_quartile
44,osm,summary_mlp,Q1,0.28718735441982857,0.3895653040474206,0.3212350593134359,0.8518098744433554,density_quartile
44,osm,summary_mlp,Q2,0.27950480225964225,0.3449532631541738,0.39786705476160933,0.822991777693341,density_quartile
44,osm,summary_mlp,Q3,0.2354183174759002,0.3314611053282656,0.4949950105516383,0.8038939571884425,density_quartile
44,osm,summary_mlp,Q4,0.1360938992675128,0.2787123972372168,0.6035854267689168,0.781956759424861,density_quartile
44,synthetic,deepsets,Q1,0.17202029036655883,0.37014667905696336,0.344652107911405,0.7179359951727788,density_quartile
44,synthetic,deepsets,Q2,0.0710257452983793,0.16068685923452736,0.4997471895043718,0.00783594532720561,density_quartile
44,synthetic,deepsets,Q3,0.05274970125128049,0.1291091638241605,0.47570989392391405,0.40889703945373496,density_quartile
44,synthetic,deepsets,Q4,0.05119953519756811,0.13992796553665962,0.8560209402412904,0.35132517043720013,density_quartile
44,synthetic,direct_full,Q1,0.17342155313291516,0.3562948079168793,0.3927840376264736,0.7096398957911627,density_quartile
44,synthetic,direct_full,Q2,0.06841395078909626,0.14255530364033164,0.6062726608278866,0.5946509209750412,density_quartile
44,synthetic,direct_full,Q3,0.04270557813313273,0.08913502085919497,0.7501068990782751,0.59525695000118,density_quartile
44,synthetic,direct_full,Q4,0.057389733735578624,0.1387707043654321,0.8583926228628476,0.6441379204948079,density_quartile
44,synthetic,direct_no_coordinates,Q1,0.1755939284969624,0.35754328576740485,0.38852114146049166,0.7103708216205051,density_quartile
44,synthetic,direct_no_coordinates,Q2,0.059000657732099095,0.09185269845969407,0.8365395643404449,0.6067746688646031,density_quartile
44,synthetic,direct_no_coordinates,Q3,0.04006660092683438,0.06578944013051405,0.8638649652800203,0.59525695000118,density_quartile
44,synthetic,direct_no_coordinates,Q4,0.05947042223697639,0.13769086155066249,0.8605878810217983,0.6448819825825997,density_quartile
44,synthetic,direct_no_fiedler,Q1,0.18753261453358955,0.3652537220081224,0.36186363711992364,0.7168364205439,density_quartile
44,synthetic,direct_no_fiedler,Q2,0.08332815140032832,0.14995943815232704,0.5643111737357346,0.5861479685536224,density_quartile
44,synthetic,direct_no_fiedler,Q3,0.05955695534083117,0.07992085933360774,0.7991009814243788,0.5984245405487286,density_quartile
44,synthetic,direct_no_fiedler,Q4,0.0749888658669228,0.147154048207811,0.8407663971761307,0.6441379204948079,density_quartile
44,synthetic,residual_full,Q1,0.16292122432228057,0.33306292974303314,0.4693883411951929,0.8449408302180899,density_quartile
44,synthetic,residual_full,Q2,0.056298851845223076,0.08626672458656828,0.8558165441594139,0.8267870795650175,density_quartile
44,synthetic,residual_full,Q3,0.0441430593724642,0.0822185218636749,0.787383553833479,0.7531919032666753,density_quartile
44,synthetic,residual_full,Q4,0.03996696549134552,0.05270091750438338,0.9795766657137239,0.7912623020325821,density_quartile
44,synthetic,residual_no_coordinates,Q1,0.16255329498639354,0.3434315082018649,0.4358371734074562,0.8477691787158407,density_quartile
44,synthetic,residual_no_coordinates,Q2,0.04463244557324386,0.06359781124994007,0.9216366214587544,0.8463494276195235,density_quartile
44,synthetic,residual_no_coordinates,Q3,0.02895816497533145,0.04429609797317639,0.9382853219867817,0.7606940914056064,density_quartile
44,synthetic,residual_no_coordinates,Q4,0.040574218667075286,0.07639989857335946,0.9570784044850223,0.7917084134823344,density_quartile
44,synthetic,residual_no_fiedler,Q1,0.15922451075995703,0.3393666170270854,0.44911311813138977,0.8412074102010587,density_quartile
44,synthetic,residual_no_fiedler,Q2,0.05005102900250942,0.09872344840338289,0.8111706724414801,0.8181199232755287,density_quartile
44,synthetic,residual_no_fiedler,Q3,0.027529551972241703,0.06052128287902732,0.8847943507301461,0.7450631869383436,density_quartile
44,synthetic,residual_no_fiedler,Q4,0.04076454382166883,0.10041232679397283,0.925857990080262,0.7877880265524094,density_quartile
44,synthetic,spectral,Q1,0.2970203943636791,0.5177254965369277,-0.28210412935588547,0.813205248996147,density_quartile
44,synthetic,spectral,Q2,0.06543441197755409,0.1993926219588803,0.22972290930380834,0.9776036471693182,density_quartile
44,synthetic,spectral,Q3,0.03372011392851114,0.1534484382807567,0.2594021091925548,0.9654204699524342,density_quartile
44,synthetic,spectral,Q4,0.13717914851353086,0.3406603700428126,0.1466375652850086,0.8928365944547126,density_quartile
44,synthetic,summary_mlp,Q1,0.18336204721158014,0.3438767472527354,0.43437341635343196,0.7267457187035705,density_quartile
44,synthetic,summary_mlp,Q2,0.08779102369348432,0.15994701555104593,0.5043431701021943,0.24235856434002603,density_quartile
44,synthetic,summary_mlp,Q3,0.06926390308274114,0.1399479294463313,0.3839861450649569,0.4243459898435336,density_quartile
44,synthetic,summary_mlp,Q4,0.07265161876471188,0.15895898365017572,0.8141936944705448,0.621551736331148,density_quartile
55,osm,deepsets,Q1,0.11147724793799178,0.20503164304034116,0.8045169932233778,0.7347025202838754,density_quartile
55,osm,deepsets,Q2,0.1046428606109581,0.20663436480233058,0.7932913997374101,0.8425359612179049,density_quartile
55,osm,deepsets,Q3,0.10834501870054355,0.20104413386540157,0.8130885566931778,0.8117281664629261,density_quartile
55,osm,deepsets,Q4,0.17514912911395858,0.331475324290719,0.19436350164225946,0.6597252096129155,density_quartile
55,osm,direct_full,Q1,0.12368628724016997,0.3056268745067099,0.5801998474758512,0.8626462184413621,density_quartile
55,osm,direct_full,Q2,0.18580558624363244,0.3931185600606781,0.275148416048677,0.8561653092468976,density_quartile
55,osm,direct_full,Q3,0.10784449221622396,0.2617611087166302,0.6688954400608272,0.8624269258609953,density_quartile
55,osm,direct_full,Q4,0.22043574473217112,0.4221599048650598,-0.8449055846200313,0.6666716837257571,density_quartile
55,osm,direct_no_coordinates,Q1,0.08795703736499859,0.24479542898608656,0.7246780193500578,0.8387938417544937,density_quartile
55,osm,direct_no_coordinates,Q2,0.1460618548764477,0.34401113832037616,0.4231254463866462,0.8705220746213893,density_quartile
55,osm,direct_no_coordinates,Q3,0.09361440872765069,0.23637961827611617,0.7299930315038627,0.8763935533766266,density_quartile
55,osm,direct_no_coordinates,Q4,0.21464115037910625,0.41209285742555873,-0.7579655222567636,0.6639307885495858,density_quartile
55,osm,direct_no_fiedler,Q1,0.08535097073269256,0.24349714688779575,0.7335306482169075,0.8710520987662183,density_quartile
55,osm,direct_no_fiedler,Q2,0.11422330541192402,0.2973006036019378,0.5854340991020488,0.8695700695739365,density_quartile
55,osm,direct_no_fiedler,Q3,0.07802595615400709,0.21003171998089923,0.7868306815619412,0.8787803204684109,density_quartile
55,osm,direct_no_fiedler,Q4,0.16894255788393303,0.3625072314510319,-0.36035898013401857,0.6778580060595052,density_quartile
55,osm,residual_full,Q1,0.09222376085460826,0.2499158067004355,0.7095611710165864,0.8601997029069332,density_quartile
55,osm,residual_full,Q2,0.1312905729238166,0.3189654780839557,0.5160979543080857,0.8878594830953005,density_quartile
55,osm,residual_full,Q3,0.08214852516001284,0.22436439243913675,0.7567444339866944,0.9229994754331999,density_quartile
55,osm,residual_full,Q4,0.21405658870266805,0.4140880107054035,-0.7750291582937927,0.670267411112763,density_quartile
55,osm,residual_no_coordinates,Q1,0.06648345573415101,0.20694871970470446,0.8008443120994334,0.9021636713901,density_quartile
55,osm,residual_no_coordinates,Q2,0.08534835946869204,0.24330489084863405,0.7134138981275768,0.9241311196743497,density_quartile
55,osm,residual_no_coordinates,Q3,0.07940134985352347,0.2245482336302056,0.7663598240950535,0.9091531090393891,density_quartile
55,osm,residual_no_coordinates,Q4,0.19321935415114055,0.3787224521992607,-0.48478059886666025,0.67689419412989,density_quartile
55,osm,residual_no_fiedler,Q1,0.06894565194675671,0.2047757941392853,0.8050045560857969,0.8918846026168018,density_quartile
55,osm,residual_no_fiedler,Q2,0.0892000440066436,0.25143696089617446,0.69846980673986,0.8693964950786257,density_quartile
55,osm,residual_no_fiedler,Q3,0.03211229727996216,0.10071946084005176,0.9531015972715394,0.9236808938884854,density_quartile
55,osm,residual_no_fiedler,Q4,0.16637038987602223,0.35855276016306864,-0.33084145071900517,0.6186526602325053,density_quartile
55,osm,spectral,Q1,0.4110642737461383,0.6170747278903658,-0.7706908668736272,0.3884121591150088,density_quartile
55,osm,spectral,Q2,0.6273779605288352,0.7707562238653647,-1.8759910339170718,0.385458162964079,density_quartile
55,osm,spectral,Q3,0.5823222169817923,0.7403520882333052,-1.570861064123728,0.329606249425852,density_quartile
55,osm,spectral,Q4,0.6191761561717288,0.7530933364157189,-1.921659808251023,0.3183211950689782,density_quartile
55,osm,summary_mlp,Q1,0.4101608508315324,0.6059812421220955,-0.7075978071963691,0.7722254296233838,density_quartile
55,osm,summary_mlp,Q2,0.5582787747652027,0.6836254192499854,-1.2625065883444608,0.8481700909071985,density_quartile
55,osm,summary_mlp,Q3,0.5047016401280231,0.6363447106787438,-0.8992707185749726,0.8225899003724908,density_quartile
55,osm,summary_mlp,Q4,0.22215547140886244,0.3630434117934015,0.3210322343299514,0.8166555002143328,density_quartile
55,synthetic,deepsets,Q1,0.0948436353708063,0.18275345061784282,0.7850117715901308,0.5912396752212885,density_quartile
55,synthetic,deepsets,Q2,0.13692558500610894,0.22982654395435526,0.5172410247413053,0.02283856015228428,density_quartile
55,synthetic,deepsets,Q3,0.06624729384817185,0.14788873257305116,0.4522768615958821,0.04954222759894058,density_quartile
55,synthetic,deepsets,Q4,0.07162989949803288,0.11882358613217443,0.6787564684415002,0.4611879125141202,density_quartile
55,synthetic,direct_full,Q1,0.03180859075112942,0.051567418399466686,0.9828827383382196,0.7073295081254884,density_quartile
55,synthetic,direct_full,Q2,0.10760353675615983,0.23874426251349132,0.47905020562969547,0.33116361682104095,density_quartile
55,synthetic,direct_full,Q3,0.0416686275643491,0.09774437458178269,0.7607375980946195,0.7901581038650696,density_quartile
55,synthetic,direct_full,Q4,0.05495165661804743,0.11572078749429035,0.6953144613523916,0.42600903095462894,density_quartile
55,synthetic,direct_no_coordinates,Q1,0.04185297349887634,0.12256968873545784,0.9032948337460617,0.7007624248995565,density_quartile
55,synthetic,direct_no_coordinates,Q2,0.11299880331371873,0.23745358236076552,0.4846676145741303,0.33119122797822415,density_quartile
55,synthetic,direct_no_coordinates,Q3,0.04574013156780413,0.09993181037563742,0.7499087919488719,0.7901581038650696,density_quartile
55,synthetic,direct_no_coordinates,Q4,0.0577745615276979,0.1153235888256751,0.6974024698756106,0.4260149498429988,density_quartile
55,synthetic,direct_no_fiedler,Q1,0.036134464173739604,0.0496841455142289,0.9841101733386198,0.7023155977415326,density_quartile
55,synthetic,direct_no_fiedler,Q2,0.11270623179559935,0.22897091455147683,0.5208288946505484,0.33119122797822415,density_quartile
55,synthetic,direct_no_fiedler,Q3,0.05179102161516211,0.10196845697729061,0.7396110149013132,0.7901581038650696,density_quartile
55,synthetic,direct_no_fiedler,Q4,0.0651381298143327,0.11714884223136997,0.6877481050643988,0.4260149498429988,density_quartile
55,synthetic,residual_full,Q1,0.040848149398830226,0.13832821206757745,0.876829972990218,0.820860549393309,density_quartile
55,synthetic,residual_full,Q2,0.08084966308893772,0.19561100857242528,0.6502831413391096,0.6820827166687773,density_quartile
55,synthetic,residual_full,Q3,0.028307437846134157,0.06398374100643914,0.8974749070530009,0.9096601566281828,density_quartile
55,synthetic,residual_full,Q4,0.03212493242218426,0.06730643438535638,0.8969276331214864,0.6565955014913226,density_quartile
55,synthetic,residual_no_coordinates,Q1,0.04137925274344855,0.12530258090070762,0.8989343572643,0.7977985968937545,density_quartile
55,synthetic,residual_no_coordinates,Q2,0.07843390149212122,0.18068031623939929,0.701632395083462,0.6890307387640471,density_quartile
55,synthetic,residual_no_coordinates,Q3,0.03519353330351579,0.06425456418150062,0.8966051569096257,0.9120656071038252,density_quartile
55,synthetic,residual_no_coordinates,Q4,0.04196304879698854,0.06999345322973075,0.8885336136011917,0.645436483187916,density_quartile
55,synthetic,residual_no_fiedler,Q1,0.057998893398751465,0.15977171238037885,0.835682700373893,0.7694256882034386,density_quartile
55,synthetic,residual_no_fiedler,Q2,0.08868307386717131,0.18875373435266582,0.6743724893022156,0.6471664372466694,density_quartile
55,synthetic,residual_no_fiedler,Q3,0.04115886390952016,0.06939981476627918,0.8793832738133951,0.9074665865571739,density_quartile
55,synthetic,residual_no_fiedler,Q4,0.0476352121671176,0.07183494008706777,0.8825912272082013,0.627976769388946,density_quartile
55,synthetic,spectral,Q1,0.18789659445178838,0.41818308313324937,-0.1256838357837642,0.7001478422527081,density_quartile
55,synthetic,spectral,Q2,0.1356531582630334,0.33389255718472377,-0.01892791521206738,0.821464898047448,density_quartile
55,synthetic,spectral,Q3,0.0545004164319296,0.1833815299217844,0.15782548080393477,0.9514163854264297,density_quartile
55,synthetic,spectral,Q4,0.05446038808048905,0.17908311011700564,0.27031009645213633,0.978311913953403,density_quartile
55,synthetic,summary_mlp,Q1,0.1053525659776631,0.22964370760199468,0.6605368715059923,0.5724453472294174,density_quartile
55,synthetic,summary_mlp,Q2,0.1454988866933446,0.27809492588276724,0.29316814515278244,0.17013475504430045,density_quartile
55,synthetic,summary_mlp,Q3,0.05871344240928011,0.1412762846089574,0.5001617999659786,0.7276844635943099,density_quartile
55,synthetic,summary_mlp,Q4,0.06595739029804558,0.12754212138005103,0.6298852839313824,0.21515804100722016,density_quartile
11,osm,deepsets,not_clipped,0.10810109861322487,0.2443333976822433,0.7192319802761865,0.8101714715647723,clip_group
11,osm,direct_full,not_clipped,0.09218006673971822,0.24679985478226363,0.7135348667251169,0.8918783281745253,clip_group
11,osm,direct_no_coordinates,not_clipped,0.0933151584517396,0.2509007947303698,0.7039356988351493,0.908491449144587,clip_group
11,osm,direct_no_fiedler,not_clipped,0.08884572359695207,0.24170536057152914,0.7252393500711041,0.9038398497780098,clip_group
11,osm,residual_full,not_clipped,0.08475522979900733,0.23804863448650496,0.7334900919388228,0.9110745311828877,clip_group
11,osm,residual_no_coordinates,not_clipped,0.09171144508854237,0.2511930445189236,0.7032455844686101,0.9037950104265706,clip_group
11,osm,residual_no_fiedler,not_clipped,0.0896863567789586,0.2480688885404479,0.7105813109984415,0.909789568936152,clip_group
11,osm,spectral,not_clipped,0.5621757869334196,0.7220089362845966,-1.4516988085748253,0.33052282646638514,clip_group
11,osm,summary_mlp,not_clipped,0.3914944596567305,0.5498806097927836,-0.4220628187778277,0.8217470725249562,clip_group
11,synthetic,deepsets,not_clipped,0.06619961596075702,0.1436492978351152,0.6424573441331298,0.4995734111406622,clip_group
11,synthetic,direct_full,not_clipped,0.09226899254338204,0.21678356758841275,0.18572038024815563,0.6092459530422766,clip_group
11,synthetic,direct_no_coordinates,not_clipped,0.06939090420443647,0.14749521254364203,0.623056121415827,0.604341987753308,clip_group
11,synthetic,direct_no_fiedler,not_clipped,0.1011435180757229,0.2269742098441908,0.10736507976289211,0.605946966539893,clip_group
11,synthetic,residual_full,not_clipped,0.07222856349664024,0.15314550789009115,0.5936227643031446,0.5315522069850888,clip_group
11,synthetic,residual_no_coordinates,not_clipped,0.0644052072764418,0.17520022071043093,0.468148798452773,0.7265175184200129,clip_group
11,synthetic,residual_no_fiedler,not_clipped,0.05507989167955006,0.13678924685579696,0.6757912262068579,0.7574524836357868,clip_group
11,synthetic,spectral,not_clipped,0.07617068856268548,0.23000296086771674,0.08338343722520003,0.8705002083701467,clip_group
11,synthetic,summary_mlp,not_clipped,0.0599847278689403,0.14213436466920062,0.6499589063933078,0.564828280020473,clip_group
22,osm,deepsets,not_clipped,0.14141026151168815,0.283401645408309,0.6147326983028132,0.7982875042961323,clip_group
22,osm,direct_full,not_clipped,0.08912400286461689,0.2414924422495728,0.7202536017422554,0.884091443526523,clip_group
22,osm,direct_no_coordinates,not_clipped,0.0876905531016326,0.23808899132058603,0.7280831962619546,0.893827980138854,clip_group
22,osm,direct_no_fiedler,not_clipped,0.09869024694947305,0.25995819116216484,0.675836263783653,0.879016859896926,clip_group
22,osm,residual_full,not_clipped,0.08966752583075402,0.24197054013045868,0.7191448419664472,0.8999637203637896,clip_group
22,osm,residual_no_coordinates,not_clipped,0.08441333425576768,0.23010180351415718,0.7460212030280662,0.9030340406242211,clip_group
22,osm,residual_no_fiedler,not_clipped,0.09257580175736121,0.24690172663492163,0.7075809441394532,0.8996504854091717,clip_group
22,osm,spectral,not_clipped,0.5730496579881343,0.728311125960865,-1.5444346746935151,0.30312198177639194,clip_group
22,osm,summary_mlp,not_clipped,0.2675079625726264,0.38808982250044355,0.27752649693911124,0.8258798064573463,clip_group
22,synthetic,deepsets,not_clipped,0.07917973920064383,0.14192600482939582,0.6439555803821678,0.4097927273191281,clip_group
22,synthetic,direct_full,not_clipped,0.06534573620920645,0.1285565108727714,0.7078752312658387,0.5487065843012104,clip_group
22,synthetic,direct_no_coordinates,not_clipped,0.06003850289392233,0.1380331957680113,0.6632192080368053,0.5410517639829832,clip_group
22,synthetic,direct_no_fiedler,not_clipped,0.05565066686088332,0.1167695335659834,0.7589876380845253,0.5478046135954188,clip_group
22,synthetic,residual_full,not_clipped,0.037187943247119305,0.09524566722860815,0.8396493646624068,0.7522797849118266,clip_group
22,synthetic,residual_no_coordinates,not_clipped,0.03606012618848678,0.09248992607256505,0.8487939763760558,0.788689509091279,clip_group
22,synthetic,residual_no_fiedler,not_clipped,0.039694739431272934,0.10124026424941257,0.8188297982085897,0.7573681415525559,clip_group
22,synthetic,spectral,not_clipped,0.06897540929649917,0.21577206371182972,0.17705528863885456,0.9389032313227742,clip_group
22,synthetic,summary_mlp,not_clipped,0.06584320805764002,0.13795996999029028,0.6635764336159216,0.41205185096081626,clip_group
33,osm,deepsets,not_clipped,0.15000732567752326,0.28541162320460034,0.608084165091991,0.7654082959510035,clip_group
33,osm,direct_full,not_clipped,0.10002235029124987,0.24359105371468878,0.7145223138016005,0.7945206551078072,clip_group
33,osm,direct_no_coordinates,not_clipped,0.11996975713774585,0.2816156009458263,0.6184399294847911,0.8333912462132557,clip_group
33,osm,direct_no_fiedler,not_clipped,0.09199529247464767,0.24652656655374974,0.7076002786509107,0.8520837974643979,clip_group
33,osm,residual_full,not_clipped,0.08699670918305774,0.23912833378786377,0.7248867068377531,0.9056928306436879,clip_group
33,osm,residual_no_coordinates,not_clipped,0.12464939953318285,0.3078205827092711,0.5441260123038598,0.8825851809310657,clip_group
33,osm,residual_no_fiedler,not_clipped,0.07747943359403074,0.227880427291883,0.7501590916280279,0.9257032335272857,clip_group
33,osm,spectral,not_clipped,0.5901027848505598,0.7411233741622358,-1.642594466396519,0.343223809935321,clip_group
33,osm,summary_mlp,not_clipped,0.3120129889324817,0.45054922033457767,0.023361175280558033,0.8142961615216101,clip_group
33,synthetic,deepsets,not_clipped,0.10726165785054952,0.224218525290478,0.5459091728432677,0.46520819192874163,clip_group
33,synthetic,direct_full,not_clipped,0.0931130876031733,0.18427534301607723,0.6932855748023328,0.36476771110779777,clip_group
33,synthetic,direct_no_coordinates,not_clipped,0.07809431016676174,0.16325183644460844,0.7592779372635252,0.7186964417152458,clip_group
